CustomerID,LoanID,ApplicantType,Age,EmploymentType,AnnualIncome,MonthlyIncome,LoanType,LoanAmount,LoanTenureMonths,InterestRate,CollateralValue,CreditScore,PastDefaults,NumOpenAccounts,BusinessRevenue,ProfitMargin,BusinessYears,ProbDefault
CUST101721,LN201721,Business,38,Self-employed,150000,12500,Working Capital,4579906,24,12.02,7114228,595,0,4,4361448,19.64,17,0.9
CUST101722,LN201722,Personal,58,Salaried,143337,11945,Personal,291197,36,7.37,584474,656,0,0,,,,0.146
CUST101723,LN201723,Personal,37,Self-employed,835147,69596,Home,144518,36,11.45,906396,608,0,1,,,,0
CUST101724,LN201724,Personal,36,Business-owner,143797,11983,Personal,521399,36,7.41,59140,747,0,4,,,,0.252
CUST101725,LN201725,Personal,30,Unemployed,731936,60995,Car,149651,48,9.24,864518,776,0,4,,,,0
CUST101726,LN201726,Business,68,Self-employed,1479998,123333,Invoice Discounting,50000,84,11.16,8554360,653,0,1,8850045,-14.36,33,0
CUST101727,LN201727,Personal,41,Salaried,265196,22100,Medical,336822,72,8.28,939009,712,0,1,,,,0.024
CUST101728,LN201728,Personal,25,Salaried,331905,27659,Car,431268,36,7.93,1026870,697,0,1,,,,0.035
CUST101729,LN201729,Personal,21,Self-employed,873563,72797,Debt Consolidation,457432,48,13.13,782057,754,0,2,,,,0
CUST101730,LN201730,Personal,32,Salaried,266764,22230,Personal,303301,36,12.09,147025,769,0,5,,,,0.043
CUST101732,LN201732,Personal,27,Self-employed,898635,74886,Medical,493514,24,10.14,554897,814,0,4,,,,0.03
CUST101733,LN201733,Business,45,Self-employed,4596445,383037,Working Capital,50000,120,10.5,4239303,668,0,1,8645691,-0.75,19,0
CUST101734,LN201734,Personal,41,Business-owner,490294,40858,Medical,292719,60,11.57,459341,697,0,1,,,,0
CUST101735,LN201735,Personal,48,Business-owner,436927,36411,Home,215816,60,11,814149,667,0,2,,,,0.001
CUST101736,LN201736,Business,58,Business-owner,3735393,311283,Working Capital,8243283,24,8,4262454,632,1,3,7654252,21.89,24,0.233
CUST101737,LN201737,Personal,55,Salaried,795429,66286,Personal,94529,60,13.1,0,738,0,1,,,,0
CUST101738,LN201738,Business,46,Salaried,150000,12500,Business Expansion,4989929,84,9.04,4071498,634,0,1,8447251,7,4,0.9
CUST101739,LN201739,Business,59,Salaried,4712456,392705,Equipment Finance,795348,36,8.34,3947617,699,1,3,50000,23.16,19,0.015
CUST101740,LN201740,Personal,60,Salaried,667983,55665,Car,301322,36,13.7,983477,758,2,3,,,,0.118
CUST101741,LN201741,Personal,57,Salaried,918939,76578,Medical,504171,36,12.15,1142249,693,0,4,,,,0.009
CUST101742,LN201742,Personal,61,Business-owner,396336,33028,Car,668613,48,12.86,891555,731,0,2,,,,0.062
CUST101743,LN201743,Personal,61,Salaried,436182,36348,Medical,495400,48,10.75,774729,645,0,4,,,,0.098
CUST101744,LN201744,Business,69,Salaried,6593605,549467,Working Capital,4461846,48,8,3231432,768,0,1,5633756,-1.03,29,0.013
CUST101745,LN201745,Personal,44,Salaried,651881,54323,Car,109210,12,9.56,782197,733,0,6,,,,0.006
CUST101746,LN201746,Personal,27,Self-employed,237327,19777,Medical,373169,36,15.28,454128,766,0,3,,,,0.146
CUST101747,LN201747,Business,28,Salaried,150000,12500,Working Capital,3692701,84,16.92,0,671,0,1,50000,15.58,20,0.9
CUST101748,LN201748,Personal,36,Salaried,545605,45467,Debt Consolidation,272874,36,9.54,52039,741,0,0,,,,0
CUST101749,LN201749,Personal,36,Salaried,970121,80843,Personal,226069,36,7.81,670717,683,0,1,,,,0
CUST101750,LN201750,Business,54,Unemployed,4389501,365792,Equipment Finance,6242600,84,10.18,4290336,500,0,0,4935115,16.18,17,0.089
CUST101751,LN201751,Personal,34,Salaried,643386,53615,Wedding,517829,48,11.94,404951,613,3,4,,,,0.336
CUST101752,LN201752,Business,53,Self-employed,2393202,199434,Working Capital,2298126,60,12.2,11144717,548,0,2,1285707,12.31,27,0.076
CUST101753,LN201753,Business,50,Salaried,3807758,317313,Working Capital,4305488,48,9.64,0,637,0,2,50000,13.06,32,0.087
CUST101754,LN201754,Business,27,Business-owner,4134614,344551,Invoice Discounting,2208042,60,9.22,8388759,607,0,2,50000,23.63,17,0.004
CUST101755,LN201755,Personal,48,Salaried,339275,28273,Personal,354823,60,11.84,580357,689,0,4,,,,0.015
CUST101756,LN201756,Personal,41,Salaried,701356,58446,Debt Consolidation,356773,36,10.37,344435,842,0,2,,,,0
CUST101757,LN201757,Personal,42,Self-employed,80000,6667,Car,370431,72,9.31,1181101,681,1,2,,,,0.22
CUST101758,LN201758,Personal,56,Salaried,80000,6667,Wedding,63245,48,8.19,987668,687,1,0,,,,0.102
CUST101759,LN201759,Personal,32,Salaried,658466,54872,Debt Consolidation,737031,60,8.19,643369,771,0,0,,,,0.022
CUST101761,LN201761,Personal,54,Salaried,520423,43369,Debt Consolidation,475310,12,10.43,437696,785,1,2,,,,0.209
CUST101762,LN201762,Personal,51,Business-owner,357118,29760,Debt Consolidation,915361,60,12.04,174946,754,0,2,,,,0.132
CUST101763,LN201763,Business,42,Business-owner,2470214,205851,Invoice Discounting,50000,48,11.7,7394970,702,0,1,482100,-16.86,20,0
CUST101764,LN201764,Personal,49,Salaried,656180,54682,Wedding,20000,48,9.96,930198,742,0,1,,,,0
CUST101765,LN201765,Personal,53,Salaried,83006,6917,Home,276012,60,11.97,1173409,635,0,3,,,,0.182
CUST101766,LN201766,Personal,42,Salaried,683641,56970,Personal,400095,60,12.45,1042353,707,0,0,,,,0
CUST101767,LN201767,Personal,29,Salaried,267912,22326,Debt Consolidation,136644,24,9.6,471691,735,0,1,,,,0.005
CUST101768,LN201768,Business,51,Business-owner,4852278,404356,Invoice Discounting,999320,48,12.72,6483974,610,0,3,4533411,-6.62,15,0
CUST101769,LN201769,Business,65,Salaried,5714605,476217,Business Expansion,4032249,120,11.99,12492803,639,0,1,9092758,-6.11,13,0
CUST101770,LN201770,Business,69,Salaried,6938451,578204,Business Expansion,8590750,120,10.81,4373385,525,1,2,6347632,6.43,30,0.091
CUST101771,LN201771,Business,62,Salaried,150000,12500,Equipment Finance,9454715,120,12.5,5180314,690,0,2,5315107,-10.86,27,0.9
CUST101772,LN201772,Business,35,Self-employed,3155521,262960,Working Capital,6818484,84,16.8,7575888,622,0,1,6554987,-0.82,29,0.118
CUST101773,LN201773,Business,57,Salaried,5178732,431561,Business Expansion,50000,48,8,11848819,498,0,3,9556249,21,22,0.04
CUST101774,LN201774,Business,63,Salaried,1314691,109558,Invoice Discounting,3354395,48,10.04,11627671,758,0,0,8034788,-0.52,16,0.163
CUST101775,LN201775,Business,65,Salaried,2895919,241327,Business Expansion,7058231,36,10.39,2210811,660,0,1,12600001,6.41,15,0.189
CUST101776,LN201776,Personal,28,Salaried,433126,36094,Home,574477,48,14.09,0,693,0,3,,,,0.105
CUST101777,LN201777,Personal,35,Salaried,987250,82271,Debt Consolidation,706501,48,11.08,660394,708,0,5,,,,0.022
CUST101779,LN201779,Business,68,Salaried,3457798,288150,Business Expansion,4354567,48,12.58,5330997,512,0,1,3670072,-10.46,24,0.105
CUST101780,LN201780,Business,47,Business-owner,3765200,313767,Working Capital,8822046,84,13.32,6701652,714,0,2,10226748,-10.79,20,0.115
CUST101782,LN201782,Personal,52,Self-employed,401413,33451,Wedding,175753,48,15.34,0,662,3,0,,,,0.314
CUST101783,LN201783,Personal,21,Self-employed,384588,32049,Medical,550942,36,10.46,144302,679,1,1,,,,0.146
CUST101784,LN201784,Business,54,Business-owner,4169998,347500,Equipment Finance,9775355,84,14.67,3191981,583,0,1,4812689,7.57,8,0.107
CUST101785,LN201785,Business,27,Salaried,4679231,389936,Business Expansion,528934,120,13.59,3010862,634,0,3,1811162,6.88,21,0
CUST101786,LN201786,Business,42,Self-employed,150000,12500,Working Capital,5143472,120,17.15,12013851,689,0,3,2517950,37.33,6,0.9
CUST101787,LN201787,Personal,33,Salaried,779930,64994,Wedding,259282,60,10.19,291205,725,0,2,,,,0
CUST101788,LN201788,Personal,62,Salaried,647826,53985,Car,20000,60,10.56,517487,656,0,1,,,,0
CUST101789,LN201789,Business,43,Salaried,2094822,174568,Invoice Discounting,7089865,60,13.07,8428487,757,3,2,6816357,23.9,26,0.449
CUST101790,LN201790,Business,35,Salaried,6388947,532412,Business Expansion,5862377,48,14.39,0,754,0,2,8059676,22.5,21,0.017
CUST101791,LN201791,Personal,38,Salaried,621157,51763,Car,274811,48,10.7,517939,681,1,3,,,,0.091
CUST101792,LN201792,Business,65,Salaried,8279215,689935,Working Capital,1207531,24,12.3,5017206,629,0,4,2291448,14.92,34,0
CUST101793,LN201793,Personal,29,Salaried,581315,48443,Debt Consolidation,63881,72,9.36,0,749,0,1,,,,0
CUST101795,LN201795,Personal,45,Self-employed,656251,54688,Home,402787,48,10.13,644563,661,0,1,,,,0.001
CUST101796,LN201796,Personal,32,Salaried,774417,64535,Personal,279293,24,8.44,933131,706,0,2,,,,0.011
CUST101797,LN201797,Personal,32,Salaried,663731,55311,Wedding,456779,48,10.8,11202,680,0,1,,,,0.059
CUST101798,LN201798,Personal,38,Salaried,336108,28009,Car,251437,12,12.32,1030597,610,0,1,,,,0.165
CUST101799,LN201799,Personal,51,Unemployed,511308,42609,Wedding,309117,36,7.8,335751,672,1,2,,,,0.105
CUST101800,LN201800,Personal,44,Salaried,412992,34416,Medical,253972,72,13.53,1374736,762,1,2,,,,0.025
CUST101802,LN201802,Business,56,Self-employed,3387032,282253,Working Capital,4504547,84,11.4,3038110,661,0,0,50000,-6.7,1,0.079
CUST101803,LN201803,Personal,63,Business-owner,505916,42160,Car,469111,48,14.26,533760,668,3,2,,,,0.329
CUST101804,LN201804,Business,62,Salaried,150000,12500,Working Capital,2460491,48,10.3,9929272,480,1,2,8579731,1.78,1,0.9
CUST101805,LN201805,Business,67,Salaried,5164894,430408,Working Capital,7832192,48,13.9,5421722,564,1,4,9597248,-5.06,29,0.131
CUST101806,LN201806,Personal,28,Salaried,269471,22456,Car,678271,12,11.84,159684,726,0,4,,,,0.434
CUST101807,LN201807,Business,39,Salaried,4318030,359836,Business Expansion,6001514,84,16.56,4852184,647,0,5,9053201,20.94,16,0.087
CUST101808,LN201808,Personal,48,Business-owner,588644,49054,Home,600687,36,11.6,401423,675,0,0,,,,0.09
CUST101809,LN201809,Personal,38,Self-employed,80000,6667,Medical,57404,60,14.02,77651,654,0,1,,,,0
CUST101810,LN201810,Personal,43,Salaried,1071436,89286,Debt Consolidation,96394,60,11.65,329650,613,0,3,,,,0
CUST101811,LN201811,Personal,33,Salaried,784611,65384,Car,709238,60,10.13,665432,767,0,1,,,,0.02
CUST101812,LN201812,Personal,54,Salaried,465628,38802,Personal,552580,36,12.68,46814,703,0,5,,,,0.096
CUST101813,LN201813,Business,58,Salaried,5559849,463321,Business Expansion,5513503,36,15.34,8663331,696,0,2,3310850,13.77,26,0.031
CUST101814,LN201814,Business,60,Salaried,5119878,426657,Equipment Finance,7681249,24,12.5,2474911,681,0,3,6271431,-10.2,6,0.177
CUST101815,LN201815,Business,64,Self-employed,5706956,475580,Invoice Discounting,3676345,48,11.98,3207456,659,0,4,6071707,-9.96,23,0.07
CUST101816,LN201816,Business,56,Business-owner,5464236,455353,Working Capital,2305749,84,8,7609030,554,0,1,8987537,6.3,29,0.058
CUST101817,LN201817,Business,44,Salaried,4855149,404596,Equipment Finance,7368720,60,8,11754391,569,0,4,4797912,13.44,17,0.097
CUST101818,LN201818,Personal,39,Self-employed,842917,70243,Personal,405361,36,11.66,256364,669,1,0,,,,0.102
CUST101819,LN201819,Business,67,Salaried,8136636,678053,Invoice Discounting,5795988,84,8,9491800,588,0,1,3087984,20.33,24,0
CUST101820,LN201820,Personal,47,Salaried,468840,39070,Personal,71523,12,13.54,548195,800,0,1,,,,0
CUST101821,LN201821,Business,41,Self-employed,520888,43407,Equipment Finance,1751094,36,12.31,4532181,672,0,3,8024905,-14.56,5,0.228
CUST101822,LN201822,Personal,42,Salaried,416196,34683,Home,389582,36,7.16,607414,708,0,3,,,,0.033
CUST101823,LN201823,Personal,25,Salaried,841933,70161,Personal,528973,60,8.85,182453,742,0,0,,,,0
CUST101825,LN201825,Personal,51,Salaried,563216,46935,Medical,804105,48,8.4,285564,775,0,4,,,,0.026
CUST101826,LN201826,Business,58,Business-owner,3316443,276370,Equipment Finance,6472197,36,19.52,1777208,585,3,1,2624476,2.08,28,0.417
CUST101827,LN201827,Personal,27,Salaried,474519,39543,Personal,166860,72,12.12,742482,720,0,2,,,,0
CUST101828,LN201828,Personal,56,Unemployed,787061,65588,Personal,54019,72,9.38,978654,662,0,2,,,,0
CUST101829,LN201829,Personal,29,Salaried,1063546,88629,Personal,599015,48,8.01,0,542,0,3,,,,0.046
CUST101830,LN201830,Personal,41,Self-employed,456932,38078,Wedding,254550,24,12.36,559949,614,0,3,,,,0.021
CUST101832,LN201832,Personal,29,Business-owner,332449,27704,Personal,428458,48,14.44,678093,659,1,5,,,,0.138
CUST101833,LN201833,Personal,24,Salaried,383642,31970,Medical,248464,60,7,795351,763,0,2,,,,0.008
CUST101834,LN201834,Personal,22,Business-owner,717531,59794,Car,411965,36,13.16,487444,739,0,4,,,,0
CUST101835,LN201835,Business,57,Salaried,1189362,99113,Business Expansion,1693363,60,10.57,12796500,668,0,3,2919428,17.14,24,0.033
CUST101836,LN201836,Business,41,Salaried,6889519,574127,Working Capital,1800197,48,14.88,479362,725,1,3,3424198,4.14,8,0.07
CUST101837,LN201837,Personal,55,Salaried,199505,16625,Home,288689,48,8.93,706144,671,0,3,,,,0.051
CUST101838,LN201838,Personal,37,Business-owner,326185,27182,Medical,438468,36,9.05,522973,653,0,4,,,,0.122
CUST101839,LN201839,Personal,62,Self-employed,446564,37214,Medical,805408,48,9.54,962307,765,0,2,,,,0.069
CUST101840,LN201840,Personal,31,Salaried,957688,79807,Personal,463823,72,12.41,705038,716,0,0,,,,0
CUST101841,LN201841,Personal,24,Salaried,495863,41322,Medical,253558,48,7,442940,568,0,1,,,,0
CUST101842,LN201842,Personal,49,Salaried,110592,9216,Wedding,221721,60,10.46,416009,660,0,3,,,,0.12
CUST101843,LN201843,Business,41,Self-employed,3668769,305731,Equipment Finance,6698756,36,12.98,3249178,719,1,2,354644,14.94,16,0.164
CUST101844,LN201844,Personal,21,Salaried,583094,48591,Personal,81921,48,7.5,741657,729,0,4,,,,0
CUST101845,LN201845,Personal,30,Salaried,700939,58412,Car,234458,72,11.11,225151,755,0,2,,,,0
CUST101846,LN201846,Business,46,Salaried,7776930,648077,Working Capital,3690050,60,15.95,699170,649,0,2,302689,-8.75,12,0.068
CUST101847,LN201847,Business,62,Self-employed,2316392,193033,Business Expansion,548939,36,15.92,1700192,633,0,2,50000,1.78,30,0
CUST101848,LN201848,Business,66,Salaried,2118605,176550,Equipment Finance,6987393,84,15.93,1021230,729,0,2,6404580,-3.49,21,0.163
CUST101849,LN201849,Personal,35,Self-employed,429350,35779,Home,448189,48,12.83,154039,629,0,3,,,,0.077
CUST101850,LN201850,Personal,21,Self-employed,257373,21448,Car,120484,48,12.07,211841,807,0,2,,,,0
CUST101853,LN201853,Personal,50,Salaried,492419,41035,Medical,420506,36,10.09,798464,681,3,1,,,,0.349
CUST101854,LN201854,Business,34,Salaried,6964585,580382,Equipment Finance,8202633,60,11.86,2001318,702,0,1,3417546,19.58,24,0.077
CUST101856,LN201856,Personal,35,Business-owner,582470,48539,Medical,356954,72,11.81,449737,649,0,1,,,,0
CUST101857,LN201857,Personal,24,Self-employed,757476,63123,Personal,270616,24,9.28,1147278,658,0,1,,,,0.014
CUST101858,LN201858,Personal,30,Business-owner,969961,80830,Car,20000,36,7.11,0,607,1,4,,,,0.053
CUST101859,LN201859,Personal,30,Self-employed,760684,63390,Medical,452892,72,9.8,1031984,681,0,1,,,,0.001
CUST101860,LN201860,Personal,30,Self-employed,395803,32984,Home,149561,48,9.63,232030,639,0,0,,,,0.003
CUST101861,LN201861,Business,34,Unemployed,3051892,254324,Equipment Finance,2046658,48,12.88,2473104,663,0,1,4285716,14.58,33,0.002
CUST101862,LN201862,Business,38,Salaried,3590837,299236,Invoice Discounting,50000,48,13.43,9503732,757,0,0,5980039,-3.84,26,0
CUST101863,LN201863,Personal,59,Business-owner,536649,44721,Home,650705,48,11.28,781207,598,0,2,,,,0.101
CUST101864,LN201864,Personal,59,Salaried,290632,24219,Medical,272789,48,11.83,465118,634,0,3,,,,0.031
CUST101865,LN201865,Personal,59,Self-employed,778590,64883,Debt Consolidation,268845,48,10.61,743173,627,0,0,,,,0
CUST101866,LN201866,Business,68,Business-owner,1929596,160800,Equipment Finance,5542869,24,9.2,11707205,678,0,3,7196594,-16.42,7,0.265
CUST101867,LN201867,Personal,46,Salaried,625671,52139,Wedding,308157,36,11.11,464650,643,0,5,,,,0
CUST101868,LN201868,Personal,34,Salaried,806327,67194,Wedding,311959,48,11.62,244915,659,0,4,,,,0.002
CUST101869,LN201869,Personal,36,Business-owner,574039,47837,Car,406107,60,12.5,931304,682,0,6,,,,0.005
CUST101870,LN201870,Business,66,Business-owner,4832854,402738,Equipment Finance,9912051,12,11.94,7612362,617,0,1,3369841,17.92,26,0.377
CUST101871,LN201871,Personal,38,Self-employed,407981,33998,Debt Consolidation,376407,36,10.57,222798,605,0,2,,,,0.078
CUST101872,LN201872,Business,57,Salaried,6711228,559269,Invoice Discounting,520355,48,8,4137374,494,0,3,9587526,3.71,9,0.03
CUST101873,LN201873,Personal,38,Salaried,181377,15115,Medical,262763,48,10.98,1019979,646,0,2,,,,0.032
CUST101874,LN201874,Business,69,Salaried,3491094,290924,Equipment Finance,50000,84,9.45,11407878,553,0,2,2440637,4.69,12,0
CUST101875,LN201875,Personal,43,Salaried,343253,28604,Wedding,135161,72,9.28,0,666,0,1,,,,0.038
CUST101876,LN201876,Business,62,Self-employed,7652685,637724,Invoice Discounting,6288611,36,11.13,3251411,668,0,2,1292957,27.41,26,0.096
CUST101877,LN201877,Business,52,Salaried,5387877,448990,Invoice Discounting,12520023,48,17.56,0,592,0,1,7272140,4.04,29,0.166
CUST101878,LN201878,Business,59,Salaried,4822061,401838,Invoice Discounting,2039259,36,9.13,337484,698,0,2,1903366,2.47,17,0.05
CUST101879,LN201879,Personal,27,Self-employed,456415,38035,Car,597533,24,10.18,219612,751,0,0,,,,0.135
CUST101880,LN201880,Business,46,Salaried,3469164,289097,Working Capital,6805732,36,10.35,0,643,0,1,50000,2.28,31,0.144
CUST101881,LN201881,Personal,21,Business-owner,446924,37244,Medical,349738,60,11.08,336884,764,0,1,,,,0.02
CUST101882,LN201882,Personal,25,Self-employed,495074,41256,Debt Consolidation,427128,12,9,782983,797,0,1,,,,0.184
CUST101883,LN201883,Business,61,Salaried,6209751,517479,Working Capital,3278405,120,16.82,6350479,631,0,2,12221063,25.05,18,0.004
CUST101884,LN201884,Personal,52,Salaried,80000,6667,Wedding,53543,36,12.56,0,729,0,2,,,,0.002
CUST101885,LN201885,Personal,30,Salaried,480342,40028,Home,424478,48,14.74,100882,772,1,1,,,,0.109
CUST101887,LN201887,Personal,26,Salaried,417236,34770,Wedding,366811,36,8.53,1442625,693,0,2,,,,0.033
CUST101888,LN201888,Personal,62,Unemployed,355036,29586,Medical,457478,48,10.9,452487,734,1,1,,,,0.13
CUST101890,LN201890,Personal,36,Salaried,694210,57851,Personal,341272,48,8.3,0,681,0,3,,,,0.056
CUST101891,LN201891,Personal,54,Business-owner,380134,31678,Car,283741,24,8.73,897770,746,0,4,,,,0.039
CUST101892,LN201892,Personal,22,Salaried,694728,57894,Home,511540,48,9.74,322475,659,0,3,,,,0.08
CUST101893,LN201893,Business,47,Salaried,977603,81467,Equipment Finance,4584613,36,10.51,1501956,716,0,0,15124532,28.98,29,0.312
CUST101894,LN201894,Personal,31,Salaried,817087,68091,Home,305011,36,13.65,0,748,0,2,,,,0.004
CUST101895,LN201895,Personal,31,Salaried,810912,67576,Car,20000,36,14.63,938398,744,0,0,,,,0
CUST101896,LN201896,Business,29,Salaried,150000,12500,Invoice Discounting,2351514,48,15.13,6266993,598,0,2,7084736,14.13,6,0.831
CUST101897,LN201897,Personal,24,Salaried,661378,55115,Car,383766,60,10.46,828794,704,0,4,,,,0
CUST101898,LN201898,Personal,41,Self-employed,576177,48015,Personal,609358,48,7.39,726766,693,0,3,,,,0.028
CUST101899,LN201899,Personal,24,Self-employed,542328,45194,Medical,146491,48,7,0,599,0,3,,,,0.048
CUST101900,LN201900,Personal,45,Salaried,194646,16221,Car,701471,36,13.38,549040,752,0,5,,,,0.248
CUST101901,LN201901,Business,59,Salaried,3748636,312386,Equipment Finance,4789912,60,12.65,10941860,637,0,2,4389537,-5.21,17,0.096
CUST101902,LN201902,Business,45,Salaried,4888255,407355,Equipment Finance,6370873,60,13.79,6264942,631,0,4,50000,7.5,11,0.101
CUST101903,LN201903,Business,34,Business-owner,150000,12500,Invoice Discounting,5381542,48,13.54,4193433,630,1,1,2026437,-3.17,19,0.9
CUST101904,LN201904,Personal,64,Salaried,762359,63530,Medical,20000,72,11.08,905183,654,1,1,,,,0.074
CUST101905,LN201905,Business,68,Salaried,6738634,561553,Equipment Finance,5477173,48,18.06,5492038,564,0,4,5648557,5.6,15,0.072
CUST101906,LN201906,Personal,55,Self-employed,331389,27616,Car,583882,60,10.53,142369,725,0,4,,,,0.116
CUST101907,LN201907,Personal,40,Business-owner,80000,6667,Medical,359237,60,10.97,906306,772,0,2,,,,0.206
CUST101908,LN201908,Personal,52,Salaried,519684,43307,Car,439848,48,11.99,1136065,646,0,5,,,,0.021
